subscriber_id,acquisition_date,tier,acquisition_channel,device_type,age_group,tenure_days,tenure_months,engagement_score,active_days_30d,watch_time_30d,unique_content_30d,churned,churn_date,current_price,is_active
SUB_002032,2024-09-23,ad_free,paid_search,mobile,25-34,99,3.3,0.39600921729030447,9,65.26292163698136,5,False,,9.99,True
SUB_002033,2023-08-07,ad_free,paid_search,mobile,18-24,512,17.066666666666666,0.7452121864639758,18,397.789268250836,20,False,,9.99,True
SUB_002034,2024-03-07,ad_free,partner,web,35-44,299,9.966666666666667,0.4809991983842971,12,194.2442339805795,8,False,,9.99,True
SUB_002035,2022-09-08,ad_supported,paid_search,mobile,45-54,845,28.166666666666668,0.9000034665287026,23,861.9951624335301,31,False,,5.99,True
SUB_002036,2024-02-26,ad_free,paid_search,roku,25-34,309,10.3,0.41567089997809537,8,128.3492653963665,4,True,2024-12-07,9.99,False
SUB_002037,2024-11-23,ad_free,referral,web,45-54,38,1.2666666666666666,0.3853318709763767,11,97.62103111314279,6,False,,9.99,True
SUB_002039,2022-05-19,ad_free,organic,mobile,18-24,957,31.9,0.23357879109574226,7,42.10402558581025,2,False,,9.99,True
SUB_002040,2023-12-17,ad_free,organic,web,25-34,380,12.666666666666666,0.05285055526220172,0,0.0,0,False,,9.99,True
SUB_002041,2023-11-29,ad_free,organic,smart_tv,45-54,398,13.266666666666667,0.28184030848507824,4,23.826681149413453,1,False,,9.99,True
SUB_002042,2023-04-21,ad_free,paid_social,roku,55+,620,20.666666666666668,0.5106658427810934,15,155.4394226923991,11,False,,9.99,True
SUB_002043,2022-10-17,ad_supported,partner,web,35-44,806,26.866666666666667,0.6953925742887943,20,337.10985111752257,20,False,,5.99,True
SUB_002044,2024-08-01,ad_supported,referral,smart_tv,35-44,152,5.066666666666666,0.36266547851742703,9,113.73319295733778,4,True,2024-11-28,5.99,False
SUB_002045,2024-05-09,ad_supported,paid_social,smart_tv,45-54,236,7.866666666666666,0.19539731426338014,4,28.590432085953843,1,False,,5.99,True
SUB_002046,2022-01-24,ad_free,paid_social,web,35-44,1072,35.733333333333334,0.8922368492529064,24,353.22323022389287,32,False,,9.99,True
SUB_002047,2023-12-02,ad_supported,referral,web,45-54,395,13.166666666666666,0.3348696197228587,10,109.77895786326805,5,False,,5.99,True
SUB_002048,2023-06-26,ad_supported,paid_social,smart_tv,18-24,554,18.466666666666665,0.7096469185713847,19,398.5270698972536,20,False,,5.99,True
SUB_002049,2023-10-22,ad_supported,organic,firetv,45-54,436,14.533333333333333,0.07678117864000188,0,0.0,0,True,2024-05-07,5.99,False
SUB_002050,2023-03-25,ad_supported,partner,mobile,18-24,647,21.566666666666666,0.5475735143355426,12,192.06921615704795,9,False,,5.99,True
SUB_002051,2024-08-28,ad_supported,paid_search,roku,25-34,125,4.166666666666667,0.28662952332762925,7,63.404675477253434,3,True,2024-10-20,5.99,False
SUB_002052,2024-12-03,ad_supported,paid_search,smart_tv,45-54,28,0.9333333333333333,0.4774903563318226,14,193.28869937139518,10,True,2024-12-31,5.99,False
SUB_002053,2022-12-02,ad_free,partner,smart_tv,25-34,760,25.333333333333332,0.07358230957913138,5,18.83679328591219,0,False,,9.99,True
SUB_002054,2024-07-31,ad_free,paid_search,web,18-24,153,5.1,0.35895676502965496,8,116.2801636213831,4,True,2024-11-21,9.99,False
SUB_002055,2022-10-31,ad_supported,partner,roku,25-34,792,26.4,0.15747058441255737,5,17.523712538250116,1,True,2023-05-28,5.99,False
SUB_002056,2023-09-13,ad_supported,organic,web,35-44,475,15.833333333333334,0.5771634097271537,11,116.25614573033312,9,False,,5.99,True
SUB_002057,2022-04-03,ad_free,paid_social,smart_tv,45-54,1003,33.43333333333333,0.8086787860781303,18,515.9495500191291,21,False,,9.99,True
SUB_002058,2024-04-02,ad_free,paid_search,roku,45-54,273,9.1,0.3468207997056748,2,15.969968258756762,1,True,2024-12-06,9.99,False
SUB_002059,2023-12-01,ad_free,paid_search,web,18-24,396,13.2,0.4128378588996686,10,80.44907971666079,6,True,2024-02-02,9.99,False
SUB_002060,2023-04-07,ad_free,paid_social,mobile,55+,634,21.133333333333333,0.35312012912863444,8,142.80722512270148,4,True,2024-05-30,9.99,False
SUB_002063,2024-11-03,ad_free,organic,smart_tv,25-34,58,1.9333333333333333,0.4221455653872917,9,182.7149072088154,5,True,2024-12-22,9.99,False
SUB_002064,2022-05-12,ad_supported,partner,smart_tv,35-44,964,32.13333333333333,0.05280021086662664,4,6.879352245189748,0,True,2024-04-26,5.99,False
SUB_002065,2024-01-11,ad_free,paid_social,roku,25-34,355,11.833333333333334,0.3468126134531086,8,72.1949392621602,4,False,,9.99,True
SUB_002066,2023-10-16,ad_free,paid_search,mobile,25-34,442,14.733333333333333,0.1676757426170956,3,9.967638435329302,0,False,,9.99,True
SUB_002067,2023-07-28,ad_free,partner,smart_tv,35-44,522,17.4,0.6534772669774194,16,181.8378465466816,15,True,2024-03-28,9.99,False
SUB_002068,2022-09-18,ad_free,partner,mobile,25-34,835,27.833333333333332,0.6377653714539696,17,224.21081386032876,16,False,,9.99,True
SUB_002069,2024-02-16,ad_supported,organic,roku,25-34,319,10.633333333333333,0.2739336136293842,8,90.71961522476106,3,False,,5.99,True
SUB_002070,2023-12-10,ad_free,paid_search,mobile,25-34,387,12.9,0.35952222118694593,9,150.9673775734641,4,True,2024-06-17,9.99,False
SUB_002071,2023-04-02,ad_free,paid_social,smart_tv,35-44,639,21.3,0.6410394505864964,16,372.16894446639185,15,False,,9.99,True
SUB_002072,2023-06-04,ad_free,paid_social,smart_tv,35-44,576,19.2,0.3412885408551981,5,48.49930092675071,2,False,,9.99,True
SUB_002073,2024-10-20,ad_free,organic,mobile,18-24,72,2.4,0.48050514575498127,11,177.86514099859633,7,False,,9.99,True
SUB_002074,2022-11-25,ad_free,paid_search,mobile,35-44,767,25.566666666666666,0.345443010960355,11,115.78451320513635,5,False,,9.99,True
SUB_002075,2022-06-26,ad_free,organic,roku,18-24,919,30.633333333333333,0.3987244689383254,12,182.84229676284696,7,False,,9.99,True
SUB_002076,2024-06-30,ad_free,organic,mobile,35-44,184,6.133333333333334,0.08557989982634065,0,0.0,0,False,,9.99,True
SUB_002077,2024-04-26,ad_free,partner,smart_tv,25-34,249,8.3,0.658816260185729,18,101.4651389488965,17,True,2024-08-18,9.99,False
SUB_002078,2023-03-26,ad_free,paid_social,web,35-44,646,21.533333333333335,0.03428234097138897,1,0.7393529076333261,0,True,2023-09-10,9.99,False
SUB_002079,2022-05-25,ad_supported,partner,roku,35-44,951,31.7,0.35848198340433635,11,147.56994411992954,5,False,,5.99,True
SUB_002080,2023-09-06,ad_free,referral,mobile,55+,482,16.066666666666666,0.44331324269759537,12,116.04069682065706,7,False,,9.99,True
SUB_002081,2024-05-15,ad_free,partner,mobile,35-44,230,7.666666666666667,0.16807773057740974,2,9.494768923284925,0,True,2024-10-12,9.99,False
SUB_002082,2023-05-16,ad_free,paid_search,firetv,25-34,595,19.833333333333332,0.08754993025504913,2,5.241204335466489,0,False,,9.99,True
SUB_002083,2024-02-12,ad_free,paid_search,mobile,35-44,323,10.766666666666667,0.5775300210491261,15,424.86844966010204,12,True,2024-05-10,9.99,False
SUB_002084,2022-09-20,ad_supported,organic,web,25-34,833,27.766666666666666,0.24116939137190116,7,60.02054277719884,2,False,,5.99,True
SUB_002085,2022-03-19,ad_free,partner,mobile,18-24,1018,33.93333333333333,0.5536220549114802,13,152.73545602838146,10,False,,9.99,True
SUB_002086,2022-11-02,ad_free,paid_social,smart_tv,25-34,790,26.333333333333332,0.6982608670526751,17,114.92675291382113,17,True,2024-05-29,9.99,False
SUB_002087,2024-06-19,ad_free,referral,roku,18-24,195,6.5,0.6500139162460948,16,317.07154381747876,15,False,,9.99,True
SUB_002088,2024-05-31,ad_free,paid_search,smart_tv,55+,214,7.133333333333334,0.14889155484470332,3,16.38798464223536,0,False,,9.99,True
SUB_002089,2022-09-19,ad_free,paid_search,smart_tv,55+,834,27.8,0.4342250845942181,9,80.48098396668686,5,False,,9.99,True
SUB_002090,2023-04-25,ad_free,referral,web,55+,616,20.533333333333335,0.28444675908611095,8,97.82534389532046,3,True,2024-05-27,9.99,False
SUB_002091,2024-01-11,ad_free,paid_social,mobile,45-54,355,11.833333333333334,0.19527844952044857,3,18.19472298269255,0,False,,9.99,True
SUB_002092,2022-04-09,ad_free,paid_social,roku,18-24,997,33.233333333333334,0.6556415793257792,15,358.82446415828815,14,False,,9.99,True
SUB_002093,2023-03-02,ad_free,paid_social,smart_tv,25-34,670,22.333333333333332,0.21547058552027293,4,33.15604027108457,1,False,,9.99,True
SUB_002094,2023-05-29,ad_free,referral,firetv,25-34,582,19.4,0.30970547000583515,8,78.4373114972376,3,False,,9.99,True
SUB_002095,2023-01-31,ad_free,partner,mobile,25-34,700,23.333333333333332,0.8224013462556213,20,510.7722843917063,24,False,,9.99,True
SUB_002096,2024-08-08,ad_free,referral,web,18-24,145,4.833333333333333,0.12833388561201106,1,1.241324612494993,0,True,2024-10-18,9.99,False
SUB_002097,2022-06-13,ad_free,partner,smart_tv,35-44,932,31.066666666666666,0.8417741745732714,22,182.12586786681862,27,False,,9.99,True
SUB_002098,2022-08-13,ad_free,paid_social,firetv,35-44,871,29.033333333333335,0.6015958896521578,14,332.84628396800804,12,False,,9.99,True
SUB_002099,2023-07-03,ad_supported,organic,roku,45-54,547,18.233333333333334,0.5109678396302335,13,154.68092146875375,9,False,,5.99,True
SUB_002100,2024-12-27,ad_free,paid_social,web,55+,4,0.13333333333333333,0.1657348260902456,5,31.891801184762127,1,True,2024-12-31,9.99,False
SUB_002101,2024-11-30,ad_supported,paid_social,mobile,45-54,31,1.0333333333333334,0.5100375447574929,13,254.29490216133735,9,True,2024-12-30,5.99,False
SUB_002104,2024-12-18,ad_supported,paid_social,mobile,25-34,13,0.43333333333333335,0.48265833726546165,13,279.71169148937275,9,True,2024-12-31,5.99,False
SUB_002105,2022-07-17,ad_free,referral,web,35-44,898,29.933333333333334,0.34811317851892176,9,81.33117891094398,4,False,,9.99,True
SUB_002107,2023-05-18,ad_supported,paid_social,mobile,25-34,593,19.766666666666666,0.4281401448792996,12,173.63290009731685,7,True,2024-07-05,5.99,False
SUB_002109,2024-08-01,ad_supported,partner,mobile,55+,152,5.066666666666666,0.034724975840622285,0,0.0,0,False,,5.99,True
SUB_002110,2024-11-28,ad_supported,paid_search,roku,25-34,33,1.1,0.5066863350729993,14,335.21288993355455,10,False,,5.99,True
SUB_002111,2023-05-29,ad_free,organic,mobile,18-24,582,19.4,0.6241165333241074,15,359.74424281174663,14,False,,9.99,True
SUB_002112,2023-11-19,ad_supported,partner,smart_tv,45-54,408,13.6,0.19576479124048854,5,22.767185370230997,1,True,2024-05-09,5.99,False
SUB_002113,2023-06-10,ad_free,organic,smart_tv,45-54,570,19.0,0.46824734740068086,10,152.61114752768205,7,False,,9.99,True
SUB_002114,2022-02-05,ad_free,organic,roku,25-34,1060,35.333333333333336,0.2808757588554126,6,53.61806120714539,2,False,,9.99,True
SUB_002115,2022-03-13,ad_supported,partner,smart_tv,45-54,1024,34.13333333333333,0.8889205936158588,23,711.3961275367418,30,False,,5.99,True
SUB_002116,2024-08-17,ad_free,organic,firetv,35-44,136,4.533333333333333,0.7275901046151528,19,513.289262315915,20,False,,9.99,True
SUB_002117,2022-09-09,ad_free,paid_social,mobile,45-54,844,28.133333333333333,0.424863370868948,12,217.7822713417367,7,True,2024-07-09,9.99,False
SUB_002118,2022-01-06,ad_free,paid_social,web,18-24,1090,36.333333333333336,0.42437204547331503,8,66.95660932725761,5,False,,9.99,True
SUB_002119,2023-05-24,ad_free,organic,roku,25-34,587,19.566666666666666,0.2592037207312116,4,18.384575480081708,1,False,,9.99,True
SUB_002120,2023-10-17,ad_free,referral,smart_tv,25-34,441,14.7,0.3803264296207943,10,131.2009215886326,5,False,,9.99,True
SUB_002122,2023-01-29,ad_supported,paid_social,web,45-54,702,23.4,0.23830349252115351,4,39.47435289530778,1,False,,5.99,True
SUB_002123,2024-05-10,ad_supported,partner,mobile,45-54,235,7.833333333333333,0.22839797338770126,6,41.33117336170941,2,False,,5.99,True
SUB_002124,2024-02-12,ad_free,paid_social,smart_tv,25-34,323,10.766666666666667,0.28818693388354594,3,19.121484895193557,1,False,,9.99,True
SUB_002125,2023-06-15,ad_free,paid_social,smart_tv,25-34,565,18.833333333333332,0.34118469371533267,8,78.90541332022994,4,False,,9.99,True
SUB_002126,2023-01-01,ad_free,paid_search,smart_tv,25-34,730,24.333333333333332,0.47786921713187086,8,138.99218167343662,5,False,,9.99,True
SUB_002127,2024-10-22,ad_supported,referral,web,25-34,70,2.3333333333333335,0.3884017331816696,9,180.93146105932013,5,True,2024-12-01,5.99,False
SUB_002128,2023-11-28,ad_free,organic,smart_tv,25-34,399,13.3,0.7230235919589738,14,372.71513232432085,15,False,,9.99,True
SUB_002129,2024-12-21,ad_supported,paid_social,smart_tv,25-34,10,0.3333333333333333,0.39239293395981767,9,124.74226161060778,5,True,2024-12-31,5.99,False
SUB_002130,2023-05-29,ad_free,partner,smart_tv,18-24,582,19.4,0.21785912058506735,5,46.15631408932806,1,False,,9.99,True
SUB_002131,2024-10-13,ad_free,paid_social,mobile,35-44,79,2.6333333333333333,0.5682549503696659,15,205.1919360599201,12,True,2024-11-15,9.99,False
SUB_002132,2024-12-22,ad_supported,paid_social,web,45-54,9,0.3,0.4881041221417629,10,155.84627763463703,7,True,2024-12-31,5.99,False
SUB_002134,2024-10-18,ad_free,paid_social,mobile,18-24,74,2.466666666666667,0.6827091058033422,18,277.8122668213888,18,True,2024-12-15,9.99,False
SUB_002135,2022-08-02,ad_free,paid_social,web,25-34,882,29.4,0.3776838557792079,8,82.16540197137779,4,False,,9.99,True
SUB_002136,2023-07-08,ad_free,organic,web,18-24,542,18.066666666666666,0.17674677285251505,4,22.96003135530766,1,True,2023-11-25,9.99,False
SUB_002137,2022-01-11,ad_free,referral,roku,45-54,1085,36.166666666666664,0.6439294376411577,18,533.1885379342964,17,False,,9.99,True
SUB_002138,2023-11-29,ad_free,paid_social,smart_tv,25-34,398,13.266666666666667,0.5451907748057389,17,245.01096482388886,13,False,,9.99,True
SUB_002139,2024-12-06,ad_free,paid_search,firetv,45-54,25,0.8333333333333334,0.3091415321040645,9,8.098677838889005,4,True,2024-12-31,9.99,False
SUB_002140,2022-11-26,ad_supported,paid_social,mobile,25-34,766,25.533333333333335,0.4713049657120685,7,93.02113235937257,4,False,,5.99,True
SUB_002141,2022-03-22,ad_supported,organic,smart_tv,45-54,1015,33.833333333333336,0.2725553068586718,10,91.9290687142187,4,False,,5.99,True
SUB_002142,2022-01-10,ad_supported,paid_social,web,25-34,1086,36.2,0.4524075289210664,10,127.49948895410873,6,True,2024-05-04,5.99,False
SUB_002143,2023-06-08,ad_supported,partner,web,35-44,572,19.066666666666666,0.11828000974321057,4,17.397541678967237,0,True,2024-09-30,5.99,False
SUB_002144,2024-12-11,ad_free,partner,web,18-24,20,0.6666666666666666,0.325516285261758,8,25.113544255474018,3,True,2024-12-31,9.99,False
SUB_002145,2024-09-11,ad_supported,paid_social,mobile,25-34,111,3.7,0.7991538612639059,22,961.1243877520056,26,True,2024-11-01,5.99,False
SUB_002146,2023-11-01,ad_supported,referral,roku,45-54,426,14.2,0.4029855445521907,7,137.91514469512785,4,False,,5.99,True
SUB_002147,2024-11-02,ad_free,paid_search,smart_tv,35-44,59,1.9666666666666666,0.13579170635148874,0,0.0,0,True,2024-12-04,9.99,False
SUB_002148,2024-10-01,ad_free,organic,mobile,25-34,91,3.033333333333333,0.34333608855371434,6,76.96433681713884,3,False,,9.99,True
SUB_002149,2022-11-20,ad_free,referral,web,35-44,772,25.733333333333334,0.8482732451405446,24,1064.6435863178365,30,False,,9.99,True
SUB_002150,2022-01-08,ad_free,referral,smart_tv,35-44,1088,36.266666666666666,0.306636919936336,5,15.822657655752163,2,False,,9.99,True
SUB_002151,2022-12-03,ad_free,paid_search,web,25-34,759,25.3,0.9263132868152566,22,521.1209773586139,30,False,,9.99,True
SUB_002152,2023-03-15,ad_free,organic,mobile,45-54,657,21.9,0.23987689945619395,8,71.53001101480238,2,False,,9.99,True
SUB_002153,2023-02-27,ad_supported,paid_social,smart_tv,25-34,673,22.433333333333334,0.23264213191611194,8,85.45054960953856,2,False,,5.99,True
SUB_002155,2023-06-24,ad_free,partner,roku,25-34,556,18.533333333333335,0.18161370638725907,3,26.43278374372809,0,False,,9.99,True
SUB_002156,2023-08-01,ad_free,paid_social,smart_tv,35-44,518,17.266666666666666,0.7078899070537711,17,369.950227673626,18,False,,9.99,True
SUB_002157,2023-12-10,ad_supported,partner,roku,25-34,387,12.9,0.3560818520738288,10,164.0032083713276,5,False,,5.99,True
SUB_002158,2022-06-18,ad_supported,paid_social,web,18-24,927,30.9,0.6925210964354543,15,344.4708437639605,15,False,,5.99,True
SUB_002159,2024-04-08,ad_free,organic,roku,35-44,267,8.9,0.4096378606567275,7,113.3808118810961,4,False,,9.99,True
SUB_002160,2022-06-13,ad_free,paid_social,smart_tv,45-54,932,31.066666666666666,0.5594502613180671,15,291.8633633783397,12,True,2024-11-07,9.99,False
SUB_002161,2023-03-27,ad_free,organic,smart_tv,35-44,645,21.5,0.3521498135199472,8,58.0909016649092,4,True,2024-05-06,9.99,False
SUB_002162,2023-11-26,ad_free,paid_search,mobile,25-34,401,13.366666666666667,0.14389999332778408,2,9.749483174703649,0,False,,9.99,True
SUB_002163,2024-05-09,ad_supported,paid_search,smart_tv,18-24,236,7.866666666666666,0.4638948621684698,15,236.06477002694933,10,True,2024-07-18,5.99,False
SUB_002164,2023-02-13,ad_free,referral,mobile,18-24,687,22.9,0.7753647650541883,18,503.0266821805116,20,False,,9.99,True
SUB_002167,2022-11-23,ad_free,paid_search,mobile,55+,769,25.633333333333333,0.6410431113977206,14,264.0342925384659,13,False,,9.99,True
SUB_002168,2024-09-14,ad_free,paid_search,mobile,25-34,108,3.6,0.1405807055329837,5,30.462090876431912,1,False,,9.99,True
SUB_002169,2024-01-06,ad_free,paid_social,mobile,45-54,360,12.0,0.22550428659327276,3,21.81973960930803,1,True,2024-08-08,9.99,False
SUB_002170,2024-11-23,ad_supported,paid_search,mobile,45-54,38,1.2666666666666666,0.28379802442213803,7,71.36280795185355,2,True,2024-12-29,5.99,False
SUB_002171,2022-12-12,ad_free,paid_social,mobile,25-34,750,25.0,0.3947581610594728,11,145.59554096575363,6,False,,9.99,True
SUB_002172,2024-08-01,ad_free,paid_social,web,45-54,152,5.066666666666666,0.2579630623824615,7,73.44147321784958,2,False,,9.99,True
SUB_002173,2022-06-17,ad_free,paid_social,web,25-34,928,30.933333333333334,0.4241943501234206,11,137.22632913656093,6,False,,9.99,True
SUB_002176,2024-04-27,ad_free,organic,web,35-44,248,8.266666666666667,0.22522309390529158,2,12.566050201329476,0,False,,9.99,True
SUB_002177,2023-08-24,ad_supported,paid_search,roku,35-44,495,16.5,0.5933254647905906,14,143.0461209047033,12,False,,5.99,True
SUB_002178,2023-09-02,ad_free,paid_search,mobile,18-24,486,16.2,0.6926543376523899,19,551.5545845047349,19,False,,9.99,True
SUB_002179,2023-09-19,ad_free,paid_search,roku,35-44,469,15.633333333333333,0.3108517813012385,6,84.92369677536406,2,False,,9.99,True
SUB_002180,2023-07-10,ad_supported,paid_search,mobile,25-34,540,18.0,0.3059599720977822,11,133.56186623469387,5,False,,5.99,True
SUB_002181,2024-02-12,ad_free,organic,smart_tv,18-24,323,10.766666666666667,0.14895167896392691,0,0.0,0,False,,9.99,True
SUB_002182,2023-07-22,ad_supported,organic,roku,35-44,528,17.6,0.4941180492458528,11,279.2821409768278,8,False,,5.99,True
SUB_002183,2024-12-21,ad_free,partner,firetv,18-24,10,0.3333333333333333,0.21711422889921528,4,9.908909158664157,1,False,,9.99,True
SUB_002184,2023-08-14,ad_supported,paid_social,web,35-44,505,16.833333333333332,0.12467331771825464,0,0.0,0,False,,5.99,True
SUB_002185,2024-06-14,ad_supported,organic,web,35-44,200,6.666666666666667,0.46498893496877003,11,94.43433661108395,7,False,,5.99,True
SUB_002186,2024-05-05,ad_supported,partner,mobile,45-54,240,8.0,0.0840309384586459,3,7.384784988209557,0,True,2024-11-25,5.99,False
SUB_002187,2023-05-07,ad_supported,referral,mobile,25-34,604,20.133333333333333,0.43529939405859974,10,149.19692608274508,6,False,,5.99,True
SUB_002188,2022-04-05,ad_free,paid_search,roku,45-54,1001,33.36666666666667,0.06860516026260197,3,4.685580398762361,0,True,2022-06-12,9.99,False
SUB_002189,2023-02-11,ad_supported,partner,smart_tv,45-54,689,22.966666666666665,0.7148319720922607,18,612.9480928451294,19,True,2024-10-14,5.99,False
SUB_002190,2022-02-12,ad_free,organic,mobile,18-24,1053,35.1,0.28212080236873177,8,33.18588844670345,3,True,2023-10-13,9.99,False
SUB_002191,2024-10-17,ad_free,paid_social,mobile,35-44,75,2.5,0.8137006994031999,19,499.67765329789466,23,False,,9.99,True
SUB_002193,2023-08-17,ad_free,paid_search,smart_tv,35-44,502,16.733333333333334,0.46901734348780544,10,238.11056478792256,7,False,,9.99,True
SUB_002194,2022-03-19,ad_supported,paid_social,mobile,18-24,1018,33.93333333333333,0.4803028935834776,10,107.6474589411779,7,False,,5.99,True
SUB_002195,2023-09-19,ad_free,paid_social,web,25-34,469,15.633333333333333,0.2087841973097793,6,30.51197662333276,1,False,,9.99,True
SUB_002196,2024-04-19,ad_supported,paid_social,roku,25-34,256,8.533333333333333,0.20458087028594135,2,15.44930881510938,0,False,,5.99,True
SUB_002197,2023-10-24,ad_free,paid_search,web,25-34,434,14.466666666666667,0.4317908341176201,11,193.84004769056642,7,False,,9.99,True
SUB_002198,2024-09-19,ad_free,partner,mobile,25-34,103,3.433333333333333,0.35488491839019876,8,78.22570455875457,4,False,,9.99,True
SUB_002199,2023-11-18,ad_free,partner,web,25-34,409,13.633333333333333,0.385861403417394,7,56.385655896415344,4,False,,9.99,True
SUB_002200,2024-05-31,ad_free,paid_social,roku,35-44,214,7.133333333333334,0.2728285647411155,8,46.488849856619716,3,True,2024-08-31,9.99,False
SUB_002201,2022-09-09,ad_supported,paid_search,web,45-54,844,28.133333333333333,0.1144982180628002,1,2.478027646332447,0,False,,5.99,True
SUB_002202,2023-10-20,ad_free,organic,mobile,45-54,438,14.6,0.32278961304419745,9,91.46714232879098,4,False,,9.99,True
SUB_002203,2022-10-19,ad_free,organic,web,45-54,804,26.8,0.6270282060377337,16,251.28035865012546,15,False,,9.99,True
SUB_002204,2024-09-23,ad_supported,paid_search,web,55+,99,3.3,0.39150974667491456,9,141.824998883351,5,True,2024-11-25,5.99,False
SUB_002205,2024-10-03,ad_free,paid_search,mobile,25-34,89,2.966666666666667,0.33046919438558736,9,141.8504321009231,4,False,,9.99,True
SUB_002206,2024-09-12,ad_supported,referral,mobile,45-54,110,3.6666666666666665,0.18530707266979873,6,41.48067130429133,1,True,2024-11-03,5.99,False
SUB_002208,2022-07-04,ad_free,organic,roku,25-34,911,30.366666666666667,0.1928075078789328,5,27.246823364970588,1,True,2023-03-22,9.99,False
SUB_002209,2024-07-01,ad_free,paid_social,mobile,35-44,183,6.1,0.44043607854673006,13,167.37510361856118,8,True,2024-10-11,9.99,False
SUB_002210,2023-09-27,ad_free,partner,mobile,35-44,461,15.366666666666667,0.47291854265188327,15,342.62422499019374,10,False,,9.99,True
SUB_002211,2024-08-05,ad_free,paid_search,web,35-44,148,4.933333333333334,0.6438055113104354,19,475.28537614425477,18,False,,9.99,True
SUB_002212,2022-09-22,ad_supported,organic,mobile,35-44,831,27.7,0.45260391022405055,14,120.37859352846036,9,False,,5.99,True
SUB_002213,2022-06-17,ad_supported,organic,mobile,45-54,928,30.933333333333334,0.2850579166244169,10,73.58549965951478,4,False,,5.99,True
SUB_002214,2022-08-17,ad_free,paid_social,web,35-44,867,28.9,0.2415157090749987,8,58.57053292957041,2,False,,9.99,True
SUB_002215,2023-01-17,ad_supported,referral,firetv,55+,714,23.8,0.4438497831461669,13,204.9814721743869,8,False,,5.99,True
SUB_002216,2024-07-27,ad_free,partner,mobile,35-44,157,5.233333333333333,0.5862870997134735,13,250.28681162247227,11,True,2024-12-26,9.99,False
SUB_002217,2022-06-07,ad_free,partner,mobile,25-34,938,31.266666666666666,0.60217322127458,15,296.584949911711,13,False,,9.99,True
SUB_002218,2023-03-30,ad_free,paid_social,smart_tv,45-54,642,21.4,0.13611979942578337,3,17.65978728765699,0,False,,9.99,True
SUB_002219,2023-03-01,ad_free,paid_search,mobile,25-34,671,22.366666666666667,0.3097004826531388,8,22.02556709988186,3,False,,9.99,True
SUB_002220,2024-12-16,ad_free,organic,web,18-24,15,0.5,0.5081842552878248,10,182.07646510817628,7,False,,9.99,True
SUB_002221,2022-11-27,ad_free,organic,roku,55+,765,25.5,0.6204860020362045,14,217.97157195470095,13,False,,9.99,True
SUB_002223,2023-01-02,ad_free,organic,smart_tv,18-24,729,24.3,0.7266813171377768,18,342.6090170899832,19,False,,9.99,True
SUB_002224,2023-08-22,ad_free,partner,mobile,25-34,497,16.566666666666666,0.7501744795564311,21,280.4261062416082,23,False,,9.99,True
SUB_002225,2024-01-17,ad_free,paid_search,firetv,25-34,349,11.633333333333333,0.20402266565242203,5,17.31421717316771,1,False,,9.99,True
SUB_002226,2022-05-23,ad_free,partner,smart_tv,35-44,953,31.766666666666666,0.06863174482827825,3,3.423777952726428,0,True,2024-07-17,9.99,False
SUB_002227,2022-12-27,ad_free,partner,web,18-24,735,24.5,0.3098288055846761,4,33.85333789466175,1,False,,9.99,True
SUB_002228,2024-08-05,ad_free,paid_social,smart_tv,35-44,148,4.933333333333334,0.5735769507517089,11,89.07124317241805,9,False,,9.99,True
SUB_002229,2024-02-27,ad_supported,paid_social,mobile,35-44,308,10.266666666666667,0.0858485647427704,0,0.0,0,True,2024-11-18,5.99,False
SUB_002231,2022-05-28,ad_free,paid_social,mobile,18-24,948,31.6,0.3606667887290756,8,66.63222278761899,4,False,,9.99,True
SUB_002232,2022-09-19,ad_free,paid_social,smart_tv,25-34,834,27.8,0.5574747854118546,13,286.8858574981762,10,True,2024-11-07,9.99,False
SUB_002233,2022-05-31,ad_free,paid_social,smart_tv,18-24,945,31.5,0.408117581950623,7,97.47578995110632,4,False,,9.99,True
SUB_002234,2023-12-03,ad_supported,paid_search,roku,18-24,394,13.133333333333333,0.15354973621612664,1,5.062472549237881,0,False,,5.99,True
SUB_002236,2023-06-26,ad_free,referral,smart_tv,45-54,554,18.466666666666665,0.3931356236752927,10,69.38356383241715,5,False,,9.99,True
SUB_002237,2023-02-14,ad_free,paid_search,smart_tv,18-24,686,22.866666666666667,0.530612626069714,12,245.75512288523782,9,False,,9.99,True
SUB_002238,2023-07-11,ad_free,paid_social,smart_tv,35-44,539,17.966666666666665,0.8597862897290925,20,291.7320986184973,25,False,,9.99,True
SUB_002239,2023-01-31,ad_free,organic,web,18-24,700,23.333333333333332,0.6797191727362917,17,518.093084828368,17,False,,9.99,True
SUB_002240,2022-03-16,ad_free,organic,mobile,45-54,1021,34.03333333333333,0.8765724337833461,19,490.8513083237424,24,False,,9.99,True
SUB_002242,2024-02-23,ad_supported,organic,roku,35-44,312,10.4,0.29487716114142815,10,120.30604935232847,4,False,,5.99,True
SUB_002243,2022-01-25,ad_supported,paid_search,web,18-24,1071,35.7,0.11489388274096665,0,0.0,0,True,2022-07-23,5.99,False
SUB_002244,2022-01-06,ad_supported,paid_social,roku,25-34,1090,36.333333333333336,0.19342347843485155,8,61.89379105228027,2,False,,5.99,True
SUB_002245,2024-09-16,ad_free,referral,mobile,45-54,106,3.533333333333333,0.4813209285290404,10,120.58600923595101,7,True,2024-12-21,9.99,False
